0.6 -71.6922 141.58 -85 50 1.35106e-08 2.35948e-05 2.62283e-09 -0 -69.7814 2e-05 1.14694e-14 2.08589e-08 3.04986e-09 2.61942e-09 0.660756 0.667624 0.875043 -1.73967e-05 0.000255183 -3.82062e-05 -2.88143e-06 0.000314006 -3.19177e-07 2.48962e-05 0.00633023 0.00196263 5.00317e-05 2 54.4 2.5 10 140 
0.625 -71.6926 141.58 -85 50 1.35103e-08 2.35941e-05 2.62225e-09 -0 -69.7814 2e-05 1.14674e-14 2.0858e-08 3.04983e-09 2.61884e-09 0.660756 0.667624 0.875049 -1.6935e-05 0.000255618 -3.82149e-05 -2.88137e-06 0.000313987 -3.19107e-07 2.4894e-05 0.00633021 0.00196248 5.0033e-05 2 54.4 2.5 10 140 
0.65 -71.693 141.579 -85 50 1.35101e-08 2.35934e-05 2.62168e-09 -0 -69.7814 2e-05 1.14653e-14 2.08571e-08 3.04981e-09 2.61828e-09 0.660756 0.667624 0.875055 -1.64992e-05 0.000256027 -3.82234e-05 -2.88132e-06 0.000313968 -3.19039e-07 2.48918e-05 0.00633018 0.00196234 5.00344e-05 2 54.4 2.5 10 140 
0.675 -71.6934 141.579 -85 50 1.35098e-08 2.35928e-05 2.62113e-09 -0 -69.7814 2e-05 1.14633e-14 2.08563e-08 3.04978e-09 2.61773e-09 0.660756 0.667624 0.875061 -1.60871e-05 0.000256413 -3.82316e-05 -2.88126e-06 0.00031395 -3.18974e-07 2.48895e-05 0.00633015 0.00196221 5.00357e-05 2 54.4 2.5 10 140 
0.7 -71.6938 141.579 -85 50 1.35095e-08 2.35921e-05 2.6206e-09 -0 -69.7814 2e-05 1.14613e-14 2.08554e-08 3.04975e-09 2.6172e-09 0.660756 0.667624 0.875067 -1.56967e-05 0.000256778 -3.82396e-05 -2.8812e-06 0.000313931 -3.1891e-07 2.48873e-05 0.00633012 0.00196207 5.0037e-05 2 54.4 2.5 10 140 
0.725 -71.6942 141.578 -85 50 1.35092e-08 2.35914e-05 2.62008e-09 -0 -69.7814 2e-05 1.14592e-14 2.08545e-08 3.04973e-09 2.61668e-09 0.660756 0.667624 0.875073 -1.53261e-05 0.000257123 -3.82475e-05 -2.88114e-06 0.000313913 -3.18847e-07 2.4885e-05 0.00633009 0.00196194 5.00383e-05 2 54.4 2.5 10 140 
0.75 -71.6945 141.578 -85 50 1.35089e-08 2.35908e-05 2.61957e-09 -0 -69.7814 2e-05 1.14571e-14 2.08536e-08 3.0497e-09 2.61617e-09 0.660756 0.667624 0.875079 -1.49737e-05 0.00025745 -3.82552e-05 -2.88108e-06 0.000313895 -3.18787e-07 2.48828e-05 0.00633007 0.00196181 5.00396e-05 2 54.4 2.5 10 140 
0.775 -71.6949 141.578 -85 50 1.35086e-08 2.35901e-05 2.61908e-09 -0 -69.7814 2e-05 1.1455e-14 2.08527e-08 3.04967e-09 2.61568e-09 0.660756 0.667624 0.875085 -1.46381e-05 0.00025776 -3.82626e-05 -2.88101e-06 0.000313877 -3.18728e-07 2.48805e-05 0.00633004 0.00196169 5.0041e-05 2 54.4 2.5 10 140 
0.8 -71.6953 141.577 -85 50 1.35083e-08 2.35894e-05 2.6186e-09 -0 -69.7814 2e-05 1.1453e-14 2.08517e-08 3.04964e-09 2.6152e-09 0.660756 0.667624 0.875091 -1.4318e-05 0.000258056 -3.827e-05 -2.88095e-06 0.000313859 -3.1867e-07 2.48782e-05 0.00633001 0.00196157 5.00423e-05 2 54.4 2.5 10 140 
0.825 -71.6956 141.577 -85 50 1.3508e-08 2.35887e-05 2.61813e-09 -0 -69.7814 2e-05 1.14509e-14 2.08508e-08 3.04961e-09 2.61473e-09 0.660756 0.667624 0.875097 -1.40124e-05 0.000258337 -3.82771e-05 -2.88089e-06 0.000313842 -3.18614e-07 2.4876e-05 0.00632998 0.00196145 5.00436e-05 2 54.4 2.5 10 140 
0.85 -71.696 141.577 -85 50 1.35077e-08 2.3588e-05 2.61767e-09 -0 -69.7814 2e-05 1.14488e-14 2.08499e-08 3.04959e-09 2.61428e-09 0.660756 0.667624 0.875103 -1.372e-05 0.000258606 -3.82841e-05 -2.88082e-06 0.000313824 -3.18559e-07 2.48737e-05 0.00632994 0.00196133 5.00449e-05 2 54.4 2.5 10 140 
0.875 -71.6963 141.576 -85 50 1.35074e-08 2.35873e-05 2.61722e-09 -0 -69.7814 2e-05 1.14467e-14 2.08489e-08 3.04956e-09 2.61383e-09 0.660756 0.667624 0.875109 -1.34401e-05 0.000258862 -3.8291e-05 -2.88076e-06 0.000313807 -3.18506e-07 2.48714e-05 0.00632991 0.00196122 5.00463e-05 2 54.4 2.5 10 140 
0.9 -71.6966 141.576 -85 50 1.35071e-08 2.35866e-05 2.61679e-09 -0 -69.7814 2e-05 1.14445e-14 2.0848e-08 3.04953e-09 2.61339e-09 0.660756 0.667624 0.875115 -1.31718e-05 0.000259107 -3.82977e-05 -2.88069e-06 0.00031379 -3.18453e-07 2.48691e-05 0.00632988 0.00196111 5.00476e-05 2 54.4 2.5 10 140 
0.925 -71.6969 141.576 -85 50 1.35068e-08 2.35859e-05 2.61636e-09 -0 -69.7814 2e-05 1.14424e-14 2.0847e-08 3.0495e-09 2.61297e-09 0.660756 0.667624 0.875121 -1.29143e-05 0.000259341 -3.83043e-05 -2.88062e-06 0.000313773 -3.18402e-07 2.48668e-05 0.00632985 0.001961 5.00489e-05 2 54.4 2.5 10 140 
0.95 -71.6973 141.575 -85 50 1.35065e-08 2.35852e-05 2.61594e-09 -0 -69.7814 2e-05 1.14403e-14 2.08461e-08 3.04947e-09 2.61255e-09 0.660756 0.667624 0.875127 -1.2667e-05 0.000259565 -3.83108e-05 -2.88055e-06 0.000313756 -3.18352e-07 2.48645e-05 0.00632982 0.00196089 5.00502e-05 2 54.4 2.5 10 140 
0.975 -71.6976 141.575 -85 50 1.35061e-08 2.35845e-05 2.61553e-09 -0 -69.7814 2e-05 1.14382e-14 2.08451e-08 3.04943e-09 2.61214e-09 0.660756 0.667624 0.875133 -1.24291e-05 0.00025978 -3.83171e-05 -2.88048e-06 0.000313739 -3.18303e-07 2.48622e-05 0.00632979 0.00196079 5.00515e-05 2 54.4 2.5 10 140 
1 -71.6979 141.574 -85 50 1.35058e-08 2.35838e-05 2.61513e-09 -0 -69.7814 2e-05 1.14361e-14 2.08442e-08 3.0494e-09 2.61174e-09 0.660756 0.667624 0.875139 -1.22001e-05 0.000259987 -3.83233e-05 -2.88041e-06 0.000313722 -3.18255e-07 2.48599e-05 0.00632975 0.00196068 5.00529e-05 2 54.4 2.5 10 140 
1.025 -71.6621 141.574 -85 50 1.35055e-08 2.35831e-05 2.61473e-09 -0.00234605 -69.7814 2e-05 1.1434e-14 2.08432e-08 3.04937e-09 2.61134e-09 0.660756 0.667624 0.875131 0.00143122 0.00170496 -3.83294e-05 -2.88034e-06 0.000313706 -3.18208e-07 2.48627e-05 0.00632977 0.00196499 5.00542e-05 2 54.4 2.5 10 140 
1.05 -71.6866 141.574 -85 50 1.35057e-08 2.3584e-05 2.63196e-09 0.019446 -69.7814 2e-05 1.14366e-14 2.08441e-08 3.04939e-09 2.62857e-09 0.660756 0.667624 0.875132 -0.000982101 -0.000709425 -3.76138e-05 -2.87989e-06 0.000314561 -3.2021e-07 2.4862e-05 0.00632975 0.00196469 5.00555e-05 2 54.4 2.5 10 140 
1.075 -71.7035 141.573 -85 50 1.35055e-08 2.35837e-05 2.63074e-09 0.019446 -69.7814 2e-05 1.1436e-14 2.08437e-08 3.04937e-09 2.62735e-09 0.660756 0.667624 0.875141 -0.000675105 -0.000403167 -3.81048e-05 -2.88018e-06 0.000313979 -3.20127e-07 2.48589e-05 0.00632971 0.00196244 5.00568e-05 2 54.4 2.5 10 140 
1.1 -71.7151 141.573 -85 50 1.35051e-08 2.35828e-05 2.62175e-09 0.019446 -69.7814 2e-05 1.14331e-14 2.08424e-08 3.04933e-09 2.61836e-09 0.660756 0.667624 0.875153 -0.000461987 -0.000190565 -3.84424e-05 -2.88032e-06 0.000313568 -3.19077e-07 2.48543e-05 0.00632965 0.00195962 5.00581e-05 2 54.4 2.5 10 140 
